              target  |                root  |              Target Container  |                                             0 0 0  |                                   0 0 0  | 22ff22   |            Polycone  |0.0*deg 360*deg 4*counts 0.0*mm 0.0*mm 0.0*mm 0.0*mm 56*mm 56*mm 26*mm 26*mm -116*mm 260*mm 290*mm 391*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
     ddvcs_ecal34_20  |          ddvcs_ecal  |       ft crystal (h:34, v:20)  |187.933542875673*mm -29.0664571243268*mm 682.064833614385*mm  |-2.44023072377311*deg -15.4049687019348*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 20 
     ddvcs_ecal34_21  |          ddvcs_ecal  |       ft crystal (h:34, v:21)  |187.933542875673*mm -13.5664571243268*mm 682.802484620216*mm  |-1.138259703917*deg -15.3891155845628*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 21 
     ddvcs_ecal34_22  |          ddvcs_ecal  |       ft crystal (h:34, v:22)  |187.933542875673*mm 1.9335428756732*mm 683.004951414895*mm  |0.16220190146442*deg -15.3847698669607*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 22 
     ddvcs_ecal34_23  |          ddvcs_ecal  |       ft crystal (h:34, v:23)  |187.933542875673*mm 17.4335428756732*mm 682.668158502114*mm  |1.46288023202605*deg -15.3920000628879*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 23 
     ddvcs_ecal34_24  |          ddvcs_ecal  |       ft crystal (h:34, v:24)  |187.933542875673*mm 32.9335428756732*mm 681.798862783006*mm  |2.76548873136902*deg -15.4106925950343*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 24 
     ddvcs_ecal34_25  |          ddvcs_ecal  |       ft crystal (h:34, v:25)  |187.933542875673*mm 48.4335428756732*mm 680.413994137038*mm  |4.07162936847808*deg -15.4405632053921*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 25 
     ddvcs_ecal34_26  |          ddvcs_ecal  |       ft crystal (h:34, v:26)  |187.933542875673*mm 63.9335428756732*mm 678.539081095081*mm  |5.38270735314339*deg -15.4811841888465*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 26 
     ddvcs_ecal34_27  |          ddvcs_ecal  |       ft crystal (h:34, v:27)  |187.933542875673*mm 79.4335428756732*mm 676.206084398833*mm  |6.69986776235847*deg -15.5320218474118*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 27 
     ddvcs_ecal34_28  |          ddvcs_ecal  |       ft crystal (h:34, v:28)  |187.933542875673*mm 94.9335428756732*mm 673.451028098636*mm  |8.02395743143138*deg -15.5924774058599*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 28 
     ddvcs_ecal34_29  |          ddvcs_ecal  |       ft crystal (h:34, v:29)  |187.933542875673*mm 110.433542875673*mm 670.311772035429*mm  |9.35551070653777*deg -15.6619254303156*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 29 
     ddvcs_ecal34_30  |          ddvcs_ecal  |       ft crystal (h:34, v:30)  |187.933542875673*mm 125.933542875673*mm 666.826154569198*mm  |10.6947545072412*deg -15.7397457924483*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 30 
     ddvcs_ecal34_31  |          ddvcs_ecal  |       ft crystal (h:34, v:31)  |187.933542875673*mm 141.433542875673*mm 663.030605442477*mm  |12.041626938938*deg -15.8253474632006*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 31 
     ddvcs_ecal34_32  |          ddvcs_ecal  |       ft crystal (h:34, v:32)  |187.933542875673*mm 156.933542875673*mm 658.959225248906*mm  |13.3958040065292*deg -15.9181842145099*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 32 
     ddvcs_ecal34_33  |          ddvcs_ecal  |       ft crystal (h:34, v:33)  |187.933542875673*mm 172.433542875673*mm 654.643265255727*mm  |14.7567301126587*deg -16.0177633930903*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 33 
     ddvcs_ecal34_34  |          ddvcs_ecal  |       ft crystal (h:34, v:34)  |187.933542875673*mm 187.933542875673*mm 650.110915874703*mm  |16.1236493678842*deg -16.1236493678842*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 34 
     ddvcs_ecal34_35  |          ddvcs_ecal  |       ft crystal (h:34, v:35)  |187.933542875673*mm 203.433542875673*mm 645.387312186981*mm  |17.495635926601*deg -16.2354632465722*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 35 
     ddvcs_ecal34_36  |          ddvcs_ecal  |       ft crystal (h:34, v:36)  |187.933542875673*mm 218.933542875673*mm 640.494678478627*mm  |18.871622444866*deg -16.3528802177368*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 36 
     ddvcs_ecal34_37  |          ddvcs_ecal  |       ft crystal (h:34, v:37)  |187.933542875673*mm 234.433542875673*mm 635.452551806779*mm  |20.2504263302793*deg -16.4756255591681*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 37 
     ddvcs_ecal34_38  |          ddvcs_ecal  |       ft crystal (h:34, v:38)  |187.933542875673*mm 249.933542875673*mm 630.278042002841*mm  |21.6307737804396*deg -16.6034700494124*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 38 
     ddvcs_ecal34_39  |          ddvcs_ecal  |       ft crystal (h:34, v:39)  |187.933542875673*mm 265.433542875673*mm 624.986099922103*mm  |23.0113217603979*deg -16.7362252688363*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 34 iv manual 39 
      ddvcs_ecal35_5  |          ddvcs_ecal  |        ft crystal (h:35, v:5)  |203.433542875673*mm -261.566457124327*mm 622.393339096403*mm  |-22.7952602094643*deg -18.1005243548423*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 35 iv manual 5 
      ddvcs_ecal35_6  |          ddvcs_ecal  |        ft crystal (h:35, v:6)  |203.433542875673*mm -246.066457124327*mm 627.504129065023*mm  |-21.4121162736417*deg -17.9626085984351*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 35 iv manual 6 
      ddvcs_ecal35_7  |          ddvcs_ecal  |        ft crystal (h:35, v:7)  |203.433542875673*mm -230.566457124327*mm 632.485654791932*mm  |-20.0290402300448*deg -17.8301235021325*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 35 iv manual 7 
      ddvcs_ecal35_8  |          ddvcs_ecal  |        ft crystal (h:35, v:8)  |203.433542875673*mm -215.066457124327*mm 637.322474523391*mm  |-18.6473211536365*deg -17.7032840942299*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 35 iv manual 8 
      ddvcs_ecal35_9  |          ddvcs_ecal  |        ft crystal (h:35, v:9)  |203.433542875673*mm -199.566457124327*mm 641.997152332389*mm  |-17.268170185622*deg -17.5823459967807*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 35 iv manual 9 
     ddvcs_ecal35_10  |          ddvcs_ecal  |       ft crystal (h:35, v:10)  |203.433542875673*mm -184.066457124327*mm 646.490074384742*mm  |-15.8926982934776*deg -17.4676089050872*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 35 iv manual 10 
     ddvcs_ecal35_11  |          ddvcs_ecal  |       ft crystal (h:35, v:11)  |203.433542875673*mm -168.566457124327*mm 650.779296988835*mm  |-14.5218924286076*deg -17.3594195073882*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 35 iv manual 11 
     ddvcs_ecal35_12  |          ddvcs_ecal  |       ft crystal (h:35, v:12)  |203.433542875673*mm -153.066457124327*mm 654.84045558368*mm  |-13.1565901995287*deg -17.2581733042021*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 35 iv manual 12 
     ddvcs_ecal35_13  |          ddvcs_ecal  |       ft crystal (h:35, v:13)  |203.433542875673*mm -137.566457124327*mm 658.646774136291*mm  |-11.7974534101472*deg -17.1643145937366*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 35 iv manual 13 
     ddvcs_ecal35_14  |          ddvcs_ecal  |       ft crystal (h:35, v:14)  |203.433542875673*mm -122.066457124327*mm 662.169224793901*mm  |-10.4449411950444*deg -17.0783336950057*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 35 iv manual 14 
     ddvcs_ecal35_15  |          ddvcs_ecal  |       ft crystal (h:35, v:15)  |203.433542875673*mm -106.566457124327*mm 665.376895288869*mm  |-9.09928404794749*deg -17.0007603354688*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 35 iv manual 15 
     ddvcs_ecal35_16  |          ddvcs_ecal  |       ft crystal (h:35, v:16)  |203.433542875673*mm -91.0664571243268*mm 668.237621988929*mm  |-7.76046078172768*deg -16.932152119625*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 35 iv manual 16 
     ddvcs_ecal35_17  |          ddvcs_ecal  |       ft crystal (h:35, v:17)  |203.433542875673*mm -75.5664571243268*mm 670.718933576258*mm  |-6.4281813019586*deg -16.873077231906*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 35 iv manual 17 
     ddvcs_ecal35_18  |          ddvcs_ecal  |       ft crystal (h:35, v:18)  |203.433542875673*mm -60.0664571243268*mm 672.789318040064*mm  |-5.10187883335307*deg -16.8240911252419*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 35 iv manual 18 
